tweet_id,date,zip_code,borough,sentiment,topic,is_food_desert_zip,mentions_mamdani,likes,retweets
10866,2025-06-29,11220,Brooklyn,positive,affordability,False,True,23,1
10867,2025-06-29,11231,Brooklyn,positive,city_groceries,False,False,19,5
10868,2025-06-29,10013,Manhattan,positive,city_groceries,False,True,24,8
10869,2025-06-29,11218,Brooklyn,positive,economics,False,True,17,5
10870,2025-06-29,11694,Queens,positive,city_groceries,False,True,21,8
10871,2025-06-29,11203,Brooklyn,neutral,city_groceries,False,True,18,3
10872,2025-06-29,11212,Brooklyn,negative,food_deserts,False,False,15,10
10873,2025-06-29,11372,Queens,neutral,city_groceries,False,True,18,5
10874,2025-06-29,11374,Queens,neutral,economics,False,False,16,2
10875,2025-06-29,11385,Queens,positive,economics,False,True,27,8
10876,2025-06-29,11230,Brooklyn,positive,affordability,False,True,23,5
10877,2025-06-29,11377,Queens,positive,food_deserts,False,False,19,4
10878,2025-06-29,10013,Manhattan,neutral,city_groceries,False,True,22,2
10879,2025-06-29,11370,Queens,positive,food_deserts,False,True,16,4
10880,2025-06-29,11693,Queens,positive,affordability,False,False,21,6
10881,2025-06-29,10120,Manhattan,positive,food_deserts,True,False,26,6
10882,2025-06-29,11355,Queens,neutral,city_groceries,False,False,21,1
10883,2025-06-29,10002,Manhattan,positive,city_groceries,False,False,27,6
10884,2025-06-29,11207,Brooklyn,positive,affordability,False,True,16,10
10885,2025-06-29,10468,Bronx,positive,city_groceries,False,True,23,7
10886,2025-06-29,11367,Queens,positive,economics,False,True,26,3
10887,2025-06-29,10033,Manhattan,positive,city_groceries,False,False,13,9
10888,2025-06-29,10011,Manhattan,neutral,city_groceries,False,False,11,2
10889,2025-06-29,11368,Queens,positive,economics,False,True,14,5
10890,2025-06-29,10459,Bronx,positive,other,False,True,19,3
10891,2025-06-29,10458,Bronx,positive,affordability,False,True,16,5
10892,2025-06-29,10006,Manhattan,negative,city_groceries,False,False,19,3
10893,2025-06-29,10009,Manhattan,positive,food_deserts,False,False,22,4
10894,2025-06-29,10456,Bronx,positive,food_deserts,False,True,28,1
10895,2025-06-29,11104,Queens,neutral,food_deserts,False,False,13,8
10896,2025-06-29,10460,Bronx,neutral,economics,False,False,15,3
10897,2025-06-29,10280,Manhattan,positive,city_groceries,False,True,17,6
10898,2025-06-29,10011,Manhattan,neutral,city_groceries,False,True,21,2
10899,2025-06-29,11212,Brooklyn,negative,city_groceries,False,True,18,7
10900,2025-06-29,11415,Queens,neutral,other,False,True,21,3
10901,2025-06-29,11411,Queens,positive,city_groceries,False,True,21,6
10902,2025-06-29,10004,Manhattan,negative,economics,False,False,20,1
10903,2025-06-29,11249,Brooklyn,positive,economics,False,True,9,6
10904,2025-06-29,10032,Manhattan,positive,food_deserts,False,True,19,3
10905,2025-06-29,11216,Brooklyn,neutral,other,False,True,11,4
10906,2025-06-29,11208,Brooklyn,negative,food_deserts,False,False,28,3
10907,2025-06-29,10312,Staten Island,positive,city_groceries,False,True,19,5
10908,2025-06-29,11233,Brooklyn,positive,city_groceries,False,True,27,5
10909,2025-06-29,11360,Queens,positive,food_deserts,False,True,14,6
10910,2025-06-29,10021,Manhattan,neutral,affordability,False,False,20,6
10911,2025-06-29,10004,Manhattan,positive,food_deserts,False,True,32,5
10912,2025-06-29,11378,Queens,positive,affordability,False,True,19,11
10913,2025-06-29,10306,Staten Island,positive,affordability,False,False,17,3
10914,2025-06-29,11204,Brooklyn,neutral,economics,False,True,14,8
10915,2025-06-29,10006,Manhattan,positive,affordability,False,True,17,2
10916,2025-06-29,11691,Queens,positive,food_deserts,False,False,15,8
10917,2025-06-29,10451,Bronx,neutral,affordability,False,True,16,6
10918,2025-06-29,11210,Brooklyn,negative,affordability,False,True,22,5
10919,2025-06-29,10003,Manhattan,negative,affordability,False,True,20,6
10920,2025-06-29,10004,Manhattan,neutral,city_groceries,False,False,21,4
10921,2025-06-29,10309,Staten Island,positive,city_groceries,False,True,23,3
10922,2025-06-29,10472,Bronx,positive,city_groceries,False,False,16,8
10923,2025-06-29,10123,Manhattan,positive,city_groceries,True,True,11,3
10924,2025-06-29,10281,Manhattan,positive,economics,True,False,17,8
10925,2025-06-29,11212,Brooklyn,negative,affordability,False,True,19,9
10926,2025-06-29,10457,Bronx,neutral,affordability,False,True,13,2
10927,2025-06-29,11363,Queens,positive,other,False,False,17,3
10928,2025-06-29,10110,Manhattan,positive,affordability,False,True,21,6
10929,2025-06-29,10128,Manhattan,positive,affordability,False,True,26,0
10930,2025-06-29,11104,Queens,neutral,economics,False,True,12,9
10931,2025-06-29,11378,Queens,positive,affordability,False,True,18,6
10932,2025-06-29,10463,Bronx,positive,affordability,False,True,19,4
10933,2025-06-29,10034,Manhattan,negative,city_groceries,False,False,13,5
10934,2025-06-29,11365,Queens,negative,economics,False,True,26,9
10935,2025-06-29,10112,Manhattan,positive,economics,False,True,25,4
10936,2025-06-29,11218,Brooklyn,positive,economics,False,True,22,6
10937,2025-06-30,11691,Queens,positive,city_groceries,False,False,20,4
10938,2025-06-30,11004,Queens,positive,other,False,True,18,2
10939,2025-06-30,11356,Queens,negative,food_deserts,False,True,28,2
10940,2025-06-30,11354,Queens,positive,city_groceries,False,False,18,6
10941,2025-06-30,11412,Queens,neutral,city_groceries,False,True,23,3
10942,2025-06-30,10280,Manhattan,neutral,economics,False,True,25,4
10943,2025-06-30,11229,Brooklyn,negative,food_deserts,False,True,17,4
10944,2025-06-30,11429,Queens,positive,other,False,True,16,6
10945,2025-06-30,10280,Manhattan,negative,city_groceries,False,True,23,2
10946,2025-06-30,11363,Queens,neutral,city_groceries,False,True,22,5
10947,2025-06-30,10458,Bronx,positive,economics,False,True,25,4
10948,2025-06-30,11216,Brooklyn,neutral,city_groceries,False,False,17,5
10949,2025-06-30,11426,Queens,neutral,city_groceries,False,True,17,4
10950,2025-06-30,10460,Bronx,negative,city_groceries,False,True,22,6
10951,2025-06-30,11379,Queens,positive,affordability,False,True,28,5
10952,2025-06-30,10044,Manhattan,positive,affordability,False,False,17,6
10953,2025-06-30,10468,Bronx,neutral,affordability,False,True,23,8
10954,2025-06-30,11203,Brooklyn,neutral,economics,False,True,21,4
10955,2025-06-30,11378,Queens,positive,affordability,False,False,21,8
10956,2025-06-30,10016,Manhattan,neutral,affordability,False,False,22,6
10957,2025-06-30,11417,Queens,positive,food_deserts,False,True,19,2
10958,2025-06-30,11428,Queens,positive,economics,False,True,29,4
10959,2025-06-30,11420,Queens,positive,food_deserts,False,True,19,5
10960,2025-06-30,11222,Brooklyn,positive,affordability,False,True,24,4
10961,2025-06-30,11101,Queens,positive,city_groceries,False,True,16,3
10962,2025-06-30,10017,Manhattan,neutral,other,False,True,22,4
10963,2025-06-30,11203,Brooklyn,positive,food_deserts,False,False,21,8
10964,2025-06-30,11225,Brooklyn,positive,food_deserts,False,True,29,2
10965,2025-06-30,11361,Queens,neutral,city_groceries,False,False,22,3
10966,2025-06-30,10014,Manhattan,negative,affordability,False,True,21,11
10967,2025-06-30,10472,Bronx,positive,city_groceries,False,False,23,3
10968,2025-06-30,10023,Manhattan,negative,city_groceries,False,True,15,5
10969,2025-06-30,11436,Queens,positive,economics,False,True,24,8
10970,2025-06-30,10282,Manhattan,neutral,affordability,False,False,23,4
10971,2025-06-30,11238,Brooklyn,negative,city_groceries,False,True,21,5
10972,2025-06-30,10023,Manhattan,neutral,food_deserts,False,True,12,5
10973,2025-06-30,11426,Queens,neutral,food_deserts,False,True,25,6
10974,2025-06-30,10314,Staten Island,neutral,food_deserts,False,True,32,10
10975,2025-06-30,11366,Queens,neutral,city_groceries,False,True,15,6
10976,2025-06-30,10464,Bronx,positive,affordability,False,True,11,4
10977,2025-06-30,11230,Brooklyn,neutral,affordability,False,True,16,5
10978,2025-06-30,11432,Queens,neutral,economics,False,True,27,7
10979,2025-06-30,11004,Queens,negative,economics,False,False,25,2
10980,2025-06-30,11206,Brooklyn,neutral,economics,False,True,23,5
10981,2025-06-30,11249,Brooklyn,negative,food_deserts,False,True,20,7
10982,2025-06-30,10312,Staten Island,neutral,food_deserts,False,True,23,6
10983,2025-06-30,11238,Brooklyn,negative,economics,False,False,18,6
10984,2025-06-30,10036,Manhattan,neutral,city_groceries,False,True,22,4
10985,2025-06-30,10128,Manhattan,neutral,city_groceries,False,True,19,7
10986,2025-06-30,11234,Brooklyn,positive,city_groceries,False,True,13,3
10987,2025-06-30,11236,Brooklyn,negative,city_groceries,False,True,10,4
10988,2025-06-30,11231,Brooklyn,negative,affordability,False,True,17,2
10989,2025-06-30,11233,Brooklyn,neutral,affordability,False,False,19,7
10990,2025-06-30,10463,Bronx,neutral,food_deserts,False,True,12,7
10991,2025-06-30,11228,Brooklyn,negative,other,False,True,22,2
10992,2025-06-30,10466,Bronx,neutral,food_deserts,False,False,16,5
10993,2025-06-30,10451,Bronx,positive,city_groceries,False,True,21,7
10994,2025-06-30,10027,Manhattan,positive,food_deserts,False,True,30,9
10995,2025-06-30,11207,Brooklyn,positive,affordability,False,True,22,6
10996,2025-06-30,10024,Manhattan,positive,city_groceries,False,True,16,3
10997,2025-06-30,11418,Queens,neutral,affordability,False,False,27,7
10998,2025-06-30,10452,Bronx,positive,economics,False,True,19,3
10999,2025-06-30,11432,Queens,neutral,food_deserts,False,True,33,6
11000,2025-06-30,11418,Queens,neutral,affordability,False,False,19,13
11001,2025-06-30,11429,Queens,neutral,city_groceries,False,True,25,2
11002,2025-06-30,10007,Manhattan,positive,city_groceries,False,False,24,5
11003,2025-06-30,10314,Staten Island,negative,food_deserts,False,True,24,3
11004,2025-06-30,11235,Brooklyn,positive,city_groceries,False,True,16,5
11005,2025-06-30,11217,Brooklyn,positive,affordability,False,False,20,7
11006,2025-06-30,11693,Queens,positive,city_groceries,False,True,17,7
11007,2025-06-30,10451,Bronx,positive,food_deserts,False,True,11,5
11008,2025-06-30,11005,Queens,neutral,city_groceries,False,True,14,7
11009,2025-06-30,10308,Staten Island,positive,affordability,False,True,18,5
11010,2025-06-30,10461,Bronx,positive,affordability,False,True,16,7
11011,2025-06-30,11207,Brooklyn,positive,city_groceries,False,True,28,5
11012,2025-06-30,10475,Bronx,positive,food_deserts,False,False,18,5
11013,2025-06-30,10009,Manhattan,negative,city_groceries,False,True,22,4
11014,2025-06-30,10024,Manhattan,positive,city_groceries,False,False,22,6
11015,2025-06-30,11427,Queens,neutral,food_deserts,False,True,23,3
11016,2025-06-30,11693,Queens,positive,economics,False,True,24,8
11017,2025-06-30,10461,Bronx,negative,affordability,False,True,20,6
11018,2025-06-30,11412,Queens,negative,food_deserts,False,True,18,8
11019,2025-06-30,10467,Bronx,neutral,city_groceries,False,False,21,3
11020,2025-07-01,11428,Queens,positive,food_deserts,False,True,20,3
11021,2025-07-01,10455,Bronx,negative,city_groceries,False,True,16,2
11022,2025-07-01,11234,Brooklyn,neutral,city_groceries,False,False,19,8
11023,2025-07-01,10467,Bronx,negative,economics,False,True,19,9
11024,2025-07-01,11229,Brooklyn,positive,food_deserts,False,True,21,5
11025,2025-07-01,11204,Brooklyn,positive,affordability,False,False,27,5
11026,2025-07-01,10453,Bronx,positive,food_deserts,False,True,18,3
11027,2025-07-01,11236,Brooklyn,positive,food_deserts,False,False,21,6
11028,2025-07-01,10022,Manhattan,negative,affordability,False,True,26,5
11029,2025-07-01,10031,Manhattan,neutral,affordability,False,True,20,1
11030,2025-07-01,10469,Bronx,positive,food_deserts,False,True,15,3
11031,2025-07-01,10466,Bronx,positive,affordability,False,False,17,5
11032,2025-07-01,11362,Queens,positive,food_deserts,False,True,16,3
11033,2025-07-01,10465,Bronx,neutral,economics,False,False,17,7
11034,2025-07-01,11237,Brooklyn,positive,affordability,False,True,21,3
11035,2025-07-01,10035,Manhattan,negative,other,False,True,17,2
11036,2025-07-01,11236,Brooklyn,neutral,food_deserts,False,True,20,3
11037,2025-07-01,11213,Brooklyn,positive,other,False,True,15,6
11038,2025-07-01,10455,Bronx,neutral,food_deserts,False,True,22,3
11039,2025-07-01,11205,Brooklyn,negative,food_deserts,False,True,18,4
11040,2025-07-01,10470,Bronx,positive,food_deserts,False,True,25,8
11041,2025-07-01,10452,Bronx,neutral,city_groceries,False,True,16,9
11042,2025-07-01,10005,Manhattan,negative,food_deserts,False,False,21,3
11043,2025-07-01,11415,Queens,positive,economics,False,True,22,5
11044,2025-07-01,10465,Bronx,positive,city_groceries,False,True,19,5
11045,2025-07-01,10036,Manhattan,negative,other,False,False,22,4
11046,2025-07-01,10128,Manhattan,neutral,economics,False,True,12,6
11047,2025-07-01,11385,Queens,positive,affordability,False,True,20,4
11048,2025-07-01,11235,Brooklyn,neutral,economics,False,True,21,3
11049,2025-07-01,10017,Manhattan,positive,food_deserts,False,True,13,7
11050,2025-07-01,10112,Manhattan,positive,city_groceries,False,True,18,5
11051,2025-07-01,10025,Manhattan,neutral,food_deserts,False,True,21,5
11052,2025-07-01,11218,Brooklyn,positive,city_groceries,False,True,15,4
11053,2025-07-01,10069,Manhattan,positive,affordability,False,True,22,4
11054,2025-07-01,10453,Bronx,negative,food_deserts,False,True,16,12
11055,2025-07-01,11433,Queens,neutral,food_deserts,False,True,23,2
11056,2025-07-01,11104,Queens,positive,economics,False,False,19,7
11057,2025-07-01,10032,Manhattan,neutral,food_deserts,False,True,25,5
11058,2025-07-01,11208,Brooklyn,positive,food_deserts,False,True,22,6
11059,2025-07-01,10464,Bronx,positive,affordability,False,False,26,3
11060,2025-07-01,11412,Queens,positive,economics,False,True,15,4
11061,2025-07-01,10472,Bronx,positive,city_groceries,False,True,22,3
11062,2025-07-01,10017,Manhattan,neutral,city_groceries,False,True,9,7
11063,2025-07-01,10457,Bronx,neutral,city_groceries,False,True,19,7
11064,2025-07-01,11693,Queens,negative,city_groceries,False,True,12,2
11065,2025-07-01,10013,Manhattan,neutral,food_deserts,False,True,20,4
11066,2025-07-01,11360,Queens,neutral,economics,False,True,16,11
11067,2025-07-01,11375,Queens,neutral,food_deserts,False,True,9,4
11068,2025-07-01,11413,Queens,negative,food_deserts,False,True,23,8
11069,2025-07-01,11203,Brooklyn,neutral,food_deserts,False,True,24,5
11070,2025-07-01,11377,Queens,positive,city_groceries,False,False,10,3
11071,2025-07-01,10023,Manhattan,positive,economics,False,False,12,0
11072,2025-07-01,11413,Queens,neutral,affordability,False,False,21,6
11073,2025-07-01,10460,Bronx,neutral,city_groceries,False,False,21,4
11074,2025-07-01,11204,Brooklyn,neutral,city_groceries,False,True,21,4
11075,2025-07-01,10471,Bronx,neutral,economics,False,False,17,2
11076,2025-07-01,11423,Queens,positive,affordability,False,False,21,2
11077,2025-07-01,11101,Queens,positive,other,False,True,20,7
11078,2025-07-01,10007,Manhattan,positive,food_deserts,False,True,17,4
11079,2025-07-01,10452,Bronx,neutral,food_deserts,False,True,17,5
11080,2025-07-01,11429,Queens,positive,food_deserts,False,False,24,10
11081,2025-07-01,10110,Manhattan,positive,food_deserts,False,False,18,4
11082,2025-07-01,10016,Manhattan,neutral,food_deserts,False,False,24,4
11083,2025-07-01,10458,Bronx,positive,affordability,False,False,14,3
11084,2025-07-01,11693,Queens,positive,affordability,False,True,15,4
11085,2025-07-01,11206,Brooklyn,positive,affordability,False,False,25,7
11086,2025-07-01,10451,Bronx,positive,food_deserts,False,True,16,5
11087,2025-07-01,10467,Bronx,negative,city_groceries,False,True,19,6
11088,2025-07-01,10075,Manhattan,neutral,economics,False,False,20,5
11089,2025-07-01,11429,Queens,negative,food_deserts,False,False,23,4
11090,2025-07-01,10040,Manhattan,positive,economics,False,True,24,5
11091,2025-07-01,10123,Manhattan,positive,food_deserts,True,False,17,8
11092,2025-07-01,10014,Manhattan,positive,economics,False,True,16,5
11093,2025-07-01,10018,Manhattan,negative,affordability,False,True,21,2
11094,2025-07-01,10312,Staten Island,positive,economics,False,True,19,6
11095,2025-07-01,11361,Queens,neutral,economics,False,True,24,10
11096,2025-07-01,11432,Queens,neutral,food_deserts,False,True,28,3
11097,2025-07-01,10463,Bronx,negative,city_groceries,False,True,24,6
11098,2025-07-01,10028,Manhattan,neutral,other,False,True,16,10
11099,2025-07-01,10461,Bronx,positive,economics,False,False,18,4
11100,2025-07-01,11363,Queens,neutral,city_groceries,False,True,18,2
11101,2025-07-01,10006,Manhattan,neutral,food_deserts,False,True,18,4
11102,2025-07-01,10454,Bronx,positive,food_deserts,False,True,20,7
11103,2025-07-01,10017,Manhattan,positive,affordability,False,True,15,8
11104,2025-07-02,11426,Queens,negative,city_groceries,False,True,20,3
11105,2025-07-02,10019,Manhattan,positive,affordability,False,True,16,7
11106,2025-07-02,11421,Queens,neutral,city_groceries,False,True,19,4
11107,2025-07-02,10007,Manhattan,positive,city_groceries,False,True,21,3
11108,2025-07-02,10458,Bronx,positive,food_deserts,False,True,28,4
11109,2025-07-02,11423,Queens,positive,food_deserts,False,True,15,9
11110,2025-07-02,11226,Brooklyn,positive,affordability,False,True,12,2
11111,2025-07-02,11207,Brooklyn,positive,economics,False,True,28,3
11112,2025-07-02,11221,Brooklyn,neutral,other,False,True,16,5
11113,2025-07-02,11429,Queens,neutral,city_groceries,False,False,8,6
11114,2025-07-02,11201,Brooklyn,neutral,food_deserts,False,True,34,8
11115,2025-07-02,11215,Brooklyn,negative,economics,False,False,19,6
11116,2025-07-02,10473,Bronx,positive,affordability,False,False,22,5
11117,2025-07-02,10468,Bronx,positive,economics,False,True,16,7
11118,2025-07-02,10038,Manhattan,neutral,economics,False,True,4,3
11119,2025-07-02,10471,Bronx,positive,food_deserts,False,False,23,4
11120,2025-07-02,11430,Queens,negative,city_groceries,False,True,24,3
11121,2025-07-02,10010,Manhattan,positive,city_groceries,False,False,16,7
11122,2025-07-02,10013,Manhattan,neutral,city_groceries,False,False,13,2
11123,2025-07-02,10475,Bronx,neutral,city_groceries,False,True,20,8
11124,2025-07-02,11005,Queens,positive,economics,False,False,20,7
11125,2025-07-02,11217,Brooklyn,neutral,economics,False,True,19,4
11126,2025-07-02,11005,Queens,neutral,other,False,True,29,5
11127,2025-07-02,10031,Manhattan,positive,food_deserts,False,True,20,5
11128,2025-07-02,11364,Queens,positive,city_groceries,False,False,25,4
11129,2025-07-02,10035,Manhattan,negative,city_groceries,False,False,22,7
11130,2025-07-02,10013,Manhattan,negative,city_groceries,False,False,19,6
11131,2025-07-02,10308,Staten Island,neutral,city_groceries,False,True,21,5
11132,2025-07-02,10308,Staten Island,neutral,affordability,False,True,17,6
11133,2025-07-02,11415,Queens,neutral,city_groceries,False,False,13,3
11134,2025-07-02,11367,Queens,positive,affordability,False,True,22,3
11135,2025-07-02,11238,Brooklyn,negative,city_groceries,False,True,23,7
11136,2025-07-02,11356,Queens,neutral,city_groceries,False,True,20,9
11137,2025-07-02,11436,Queens,positive,city_groceries,False,False,22,3
11138,2025-07-02,10037,Manhattan,positive,city_groceries,False,True,13,10
11139,2025-07-02,11221,Brooklyn,neutral,economics,False,False,22,6
11140,2025-07-02,10036,Manhattan,negative,city_groceries,False,False,24,11
11141,2025-07-02,10013,Manhattan,neutral,affordability,False,True,19,3
11142,2025-07-02,10471,Bronx,neutral,city_groceries,False,False,24,7
11143,2025-07-02,11220,Brooklyn,neutral,city_groceries,False,True,19,5
11144,2025-07-02,11354,Queens,neutral,food_deserts,False,True,17,3
11145,2025-07-02,10004,Manhattan,positive,food_deserts,False,False,22,6
11146,2025-07-02,11106,Queens,neutral,city_groceries,False,True,26,4
11147,2025-07-02,10022,Manhattan,positive,economics,False,False,29,6
11148,2025-07-02,11691,Queens,neutral,food_deserts,False,True,21,3
11149,2025-07-02,11422,Queens,positive,food_deserts,False,True,20,5
11150,2025-07-02,10006,Manhattan,positive,other,False,True,22,2
11151,2025-07-02,11231,Brooklyn,negative,city_groceries,False,True,16,8
11152,2025-07-02,11429,Queens,neutral,economics,False,True,27,10
11153,2025-07-02,10279,Manhattan,neutral,affordability,False,True,17,7
11154,2025-07-02,10123,Manhattan,positive,affordability,True,False,19,4
11155,2025-07-02,10004,Manhattan,neutral,food_deserts,False,False,16,5
11156,2025-07-02,11210,Brooklyn,positive,other,False,True,20,8
11157,2025-07-02,11103,Queens,positive,food_deserts,False,True,24,6
11158,2025-07-02,10044,Manhattan,positive,city_groceries,False,True,20,9
11159,2025-07-02,10472,Bronx,neutral,economics,False,True,21,3
11160,2025-07-02,10459,Bronx,positive,other,False,True,18,5
11161,2025-07-02,10011,Manhattan,positive,economics,False,True,29,3
11162,2025-07-02,10003,Manhattan,neutral,city_groceries,False,True,23,3
11163,2025-07-02,11436,Queens,neutral,economics,False,False,12,5
11164,2025-07-02,10304,Staten Island,positive,city_groceries,False,True,30,5
11165,2025-07-02,10014,Manhattan,positive,affordability,False,False,16,8
11166,2025-07-02,11221,Brooklyn,positive,economics,False,False,12,5
11167,2025-07-02,11105,Queens,negative,food_deserts,False,True,14,1
11168,2025-07-02,10301,Staten Island,negative,food_deserts,False,False,21,1
11169,2025-07-02,10303,Staten Island,neutral,affordability,False,False,18,5
11170,2025-07-02,11375,Queens,neutral,economics,False,False,14,4
11171,2025-07-02,11378,Queens,positive,city_groceries,False,True,26,1
11172,2025-07-02,10044,Manhattan,positive,city_groceries,False,True,19,6
11173,2025-07-02,10039,Manhattan,negative,affordability,False,False,23,3
11174,2025-07-02,11432,Queens,negative,food_deserts,False,True,13,8
11175,2025-07-02,11697,Queens,positive,affordability,False,False,18,3
11176,2025-07-02,11367,Queens,positive,city_groceries,False,True,20,8
11177,2025-07-02,11204,Brooklyn,negative,affordability,False,True,23,5
11178,2025-07-02,10470,Bronx,negative,affordability,False,True,23,6
11179,2025-07-02,10110,Manhattan,positive,city_groceries,False,True,16,3
11180,2025-07-02,11428,Queens,positive,food_deserts,False,False,22,4
11181,2025-07-02,11417,Queens,positive,affordability,False,True,23,4
11182,2025-07-02,11421,Queens,positive,economics,False,True,29,7
11183,2025-07-02,10039,Manhattan,positive,affordability,False,True,19,7
11184,2025-07-02,10465,Bronx,positive,city_groceries,False,False,21,3
11185,2025-07-02,11355,Queens,negative,affordability,False,True,21,1
11186,2025-07-02,11430,Queens,positive,food_deserts,False,True,17,3
11187,2025-07-02,11102,Queens,negative,affordability,False,False,19,2
11188,2025-07-03,10034,Manhattan,positive,food_deserts,False,False,25,3
11189,2025-07-03,10025,Manhattan,neutral,food_deserts,False,True,20,5
11190,2025-07-03,11375,Queens,positive,economics,False,True,25,2
11191,2025-07-03,10468,Bronx,positive,affordability,False,True,25,4
11192,2025-07-03,10019,Manhattan,positive,economics,False,True,21,3
11193,2025-07-03,11249,Brooklyn,neutral,food_deserts,False,True,26,7
11194,2025-07-03,10462,Bronx,neutral,food_deserts,False,True,18,6
11195,2025-07-03,10028,Manhattan,neutral,food_deserts,False,True,16,4
11196,2025-07-03,11218,Brooklyn,neutral,economics,False,True,19,4
11197,2025-07-03,10463,Bronx,positive,city_groceries,False,True,25,4
11198,2025-07-03,11249,Brooklyn,positive,food_deserts,False,False,19,5
11199,2025-07-03,10457,Bronx,neutral,city_groceries,False,True,16,6
11200,2025-07-03,10467,Bronx,neutral,city_groceries,False,False,23,5
11201,2025-07-03,10461,Bronx,negative,economics,False,True,22,3
11202,2025-07-03,10123,Manhattan,positive,food_deserts,True,True,29,3
11203,2025-07-03,10069,Manhattan,negative,food_deserts,False,True,15,6
11204,2025-07-03,11429,Queens,negative,affordability,False,False,18,4
11205,2025-07-03,11354,Queens,negative,food_deserts,False,True,23,9
11206,2025-07-03,10037,Manhattan,negative,food_deserts,False,False,19,1
11207,2025-07-03,11356,Queens,positive,food_deserts,False,False,21,3
11208,2025-07-03,11422,Queens,positive,city_groceries,False,True,21,2
11209,2025-07-03,10112,Manhattan,positive,city_groceries,False,True,21,6
11210,2025-07-03,10473,Bronx,positive,city_groceries,False,True,24,4
11211,2025-07-03,11430,Queens,neutral,economics,False,True,15,3
11212,2025-07-03,10001,Manhattan,positive,other,False,False,24,10
11213,2025-07-03,10457,Bronx,neutral,food_deserts,False,False,21,5
11214,2025-07-03,11355,Queens,neutral,affordability,False,False,15,8
11215,2025-07-03,10120,Manhattan,negative,city_groceries,True,False,22,4
11216,2025-07-03,11223,Brooklyn,positive,affordability,False,True,18,7
11217,2025-07-03,10031,Manhattan,neutral,city_groceries,False,True,10,6
11218,2025-07-03,10031,Manhattan,neutral,affordability,False,True,17,6
11219,2025-07-03,11421,Queens,negative,food_deserts,False,True,16,2
11220,2025-07-03,10123,Manhattan,positive,affordability,True,False,23,6
11221,2025-07-03,10029,Manhattan,positive,city_groceries,False,True,19,4
11222,2025-07-03,10038,Manhattan,neutral,city_groceries,False,True,24,7
11223,2025-07-03,10472,Bronx,positive,city_groceries,False,True,20,1
11224,2025-07-03,11362,Queens,neutral,affordability,False,True,18,4
11225,2025-07-03,11217,Brooklyn,positive,city_groceries,False,False,9,4
11226,2025-07-03,11106,Queens,neutral,food_deserts,False,False,17,9
11227,2025-07-03,11370,Queens,positive,economics,False,True,22,6
11228,2025-07-03,11238,Brooklyn,neutral,other,False,True,20,5
11229,2025-07-03,10453,Bronx,negative,city_groceries,False,True,19,3
11230,2025-07-03,11214,Brooklyn,positive,affordability,False,True,19,9
11231,2025-07-03,11225,Brooklyn,neutral,food_deserts,False,True,20,5
11232,2025-07-03,11230,Brooklyn,neutral,city_groceries,False,False,19,6
11233,2025-07-03,11423,Queens,neutral,city_groceries,False,True,18,5
11234,2025-07-03,10009,Manhattan,positive,economics,False,True,16,1
11235,2025-07-03,10031,Manhattan,positive,food_deserts,False,True,28,5
11236,2025-07-03,11226,Brooklyn,positive,food_deserts,False,True,19,9
11237,2025-07-03,11249,Brooklyn,positive,food_deserts,False,True,14,3
11238,2025-07-03,11223,Brooklyn,neutral,city_groceries,False,True,10,12
11239,2025-07-03,11360,Queens,neutral,food_deserts,False,False,17,2
11240,2025-07-03,10312,Staten Island,positive,food_deserts,False,True,18,6
11241,2025-07-03,10308,Staten Island,neutral,food_deserts,False,True,14,6
11242,2025-07-03,11355,Queens,negative,affordability,False,True,22,2
11243,2025-07-03,11211,Brooklyn,neutral,food_deserts,False,False,14,4
11244,2025-07-03,10312,Staten Island,positive,city_groceries,False,True,24,5
11245,2025-07-03,10013,Manhattan,positive,other,False,True,19,5
11246,2025-07-03,10029,Manhattan,positive,city_groceries,False,False,21,5
11247,2025-07-03,11223,Brooklyn,positive,affordability,False,True,20,4
11248,2025-07-03,11207,Brooklyn,positive,city_groceries,False,True,22,7
11249,2025-07-03,11377,Queens,neutral,food_deserts,False,True,20,5
11250,2025-07-03,10011,Manhattan,positive,food_deserts,False,False,23,3
11251,2025-07-03,10301,Staten Island,positive,city_groceries,False,False,20,6
11252,2025-07-03,10306,Staten Island,neutral,food_deserts,False,False,15,8
11253,2025-07-03,11221,Brooklyn,positive,food_deserts,False,False,17,5
11254,2025-07-03,10452,Bronx,positive,city_groceries,False,True,22,2
11255,2025-07-03,11363,Queens,positive,other,False,True,28,2
11256,2025-07-03,11231,Brooklyn,positive,other,False,True,17,8
11257,2025-07-03,11201,Brooklyn,positive,city_groceries,False,True,15,4
11258,2025-07-03,10032,Manhattan,positive,affordability,False,True,14,7
11259,2025-07-03,10281,Manhattan,neutral,other,True,True,21,6
11260,2025-07-03,10119,Manhattan,negative,economics,False,True,18,4
11261,2025-07-03,11249,Brooklyn,positive,city_groceries,False,True,14,4
11262,2025-07-03,11355,Queens,positive,city_groceries,False,True,11,6
11263,2025-07-03,10302,Staten Island,neutral,affordability,False,False,19,2
11264,2025-07-03,11427,Queens,neutral,city_groceries,False,True,27,9
11265,2025-07-03,11206,Brooklyn,negative,food_deserts,False,True,22,5
11266,2025-07-03,11213,Brooklyn,neutral,city_groceries,False,True,16,3
11267,2025-07-03,11427,Queens,positive,affordability,False,True,19,10
